Date,Close,Open,Low,High
20-May-2021,4159.12,4121.97,4121.97,4172.8
19-May-2021,4115.68,4098.45,4061.41,4116.93
18-May-2021,4127.83,4165.94,4125.99,4169.15
17-May-2021,4163.29,4169.92,4142.69,4171.92
14-May-2021,4173.85,4129.58,4129.58,4183.13
13-May-2021,4112.5,4074.99,4074.99,4131.58
12-May-2021,4063.04,4130.55,4056.88,4134.73
11-May-2021,4152.1,4150.34,4111.53,4162.04
10-May-2021,4188.43,4228.29,4188.13,4236.39
07-May-2021,4232.6,4210.34,4201.64,4238.04
06-May-2021,4201.62,4169.14,4147.33,4202.7
05-May-2021,4167.59,4177.06,4160.94,4187.72
04-May-2021,4164.66,4179.04,4128.59,4179.04
03-May-2021,4192.66,4191.98,4188.03,4209.39
30-Apr-2021,4181.17,4198.1,4174.85,4198.1
29-Apr-2021,4211.47,4206.14,4176.81,4218.78
28-Apr-2021,4183.18,4185.14,4181.78,4201.53
27-Apr-2021,4186.72,4188.25,4176.22,4193.35
26-Apr-2021,4187.62,4185.03,4182.36,4194.19
23-Apr-2021,4180.17,4138.78,4138.78,4194.17
22-Apr-2021,4134.98,4170.46,4123.69,4179.57
21-Apr-2021,4173.42,4128.42,4126.35,4175.02
20-Apr-2021,4134.94,4159.18,4118.38,4159.18
19-Apr-2021,4163.26,4179.8,4150.47,4180.81
16-Apr-2021,4185.47,4174.14,4170.75,4191.31
15-Apr-2021,4170.42,4139.76,4139.76,4173.49
14-Apr-2021,4124.66,4141.58,4120.87,4151.69
13-Apr-2021,4141.59,4130.1,4124.43,4148
12-Apr-2021,4127.99,4124.71,4114.82,4131.76
09-Apr-2021,4128.8,4096.11,4095.51,4129.48
08-Apr-2021,4097.17,4089.95,4082.54,4098.19
07-Apr-2021,4079.95,4074.29,4068.31,4083.13
06-Apr-2021,4073.94,4075.57,4068.14,4086.23
05-Apr-2021,4077.91,4034.44,4034.44,4083.42
01-Apr-2021,4019.87,3992.78,3992.78,4020.63
31-Mar-2021,3972.89,3967.25,3966.98,3994.41
30-Mar-2021,3958.55,3963.34,3944.35,3968.01
29-Mar-2021,3971.09,3969.31,3943.25,3981.83
26-Mar-2021,3974.54,3917.12,3917.12,3978.19
25-Mar-2021,3909.52,3879.34,3853.5,3919.54
24-Mar-2021,3889.14,3919.93,3889.07,3942.08
23-Mar-2021,3910.52,3937.6,3901.57,3949.13
22-Mar-2021,3940.59,3916.48,3914.16,3955.31
19-Mar-2021,3913.1,3913.14,3886.75,3930.12
18-Mar-2021,3915.46,3953.5,3910.86,3969.62
17-Mar-2021,3974.12,3949.57,3935.74,3983.87
16-Mar-2021,3962.71,3973.59,3953.44,3981.04
15-Mar-2021,3968.94,3942.96,3923.54,3970.08
12-Mar-2021,3943.34,3924.52,3915.21,3944.99
11-Mar-2021,3939.34,3915.54,3915.54,3960.27
10-Mar-2021,3898.81,3891.99,3885.73,3917.35
09-Mar-2021,3875.44,3851.93,3851.93,3903.76
08-Mar-2021,3821.35,3844.39,3819.25,3881.06
05-Mar-2021,3841.94,3793.58,3730.19,3851.69
04-Mar-2021,3768.47,3818.53,3723.34,3843.67
03-Mar-2021,3819.72,3863.99,3818.86,3874.47
02-Mar-2021,3870.29,3903.64,3868.57,3906.41
01-Mar-2021,3901.82,3842.51,3842.51,3914.5
26-Feb-2021,3811.15,3839.66,3789.54,3861.08
25-Feb-2021,3829.34,3915.8,3814.04,3925.02
24-Feb-2021,3925.43,3873.71,3859.6,3928.65
23-Feb-2021,3881.37,3857.07,3805.59,3895.98
22-Feb-2021,3876.5,3885.55,3874.71,3902.92
19-Feb-2021,3906.71,3921.16,3903.07,3930.41
18-Feb-2021,3913.97,3915.86,3885.03,3921.98
17-Feb-2021,3931.33,3918.5,3900.43,3933.61
16-Feb-2021,3932.59,3939.61,3923.85,3950.43
12-Feb-2021,3934.83,3911.65,3905.78,3937.23
11-Feb-2021,3916.38,3916.4,3890.39,3925.99
10-Feb-2021,3909.88,3920.78,3884.94,3931.5
09-Feb-2021,3911.23,3910.49,3902.64,3918.35
08-Feb-2021,3915.59,3892.59,3892.59,3915.77
05-Feb-2021,3886.83,3878.3,3874.93,3894.56
04-Feb-2021,3871.74,3836.66,3836.66,3872.42
03-Feb-2021,3830.17,3840.27,3816.68,3847.51
02-Feb-2021,3826.31,3791.84,3791.84,3843.09
01-Feb-2021,3773.86,3731.17,3725.62,3784.32
29-Jan-2021,3714.24,3778.05,3694.12,3778.05
28-Jan-2021,3787.38,3755.75,3755.75,3830.5
27-Jan-2021,3750.77,3836.83,3732.48,3836.83
26-Jan-2021,3849.62,3862.96,3847.78,3870.9
25-Jan-2021,3855.36,3851.68,3797.16,3859.23
22-Jan-2021,3841.47,3844.24,3830.41,3852.31
21-Jan-2021,3853.07,3857.46,3845.05,3861.45
20-Jan-2021,3851.85,3816.22,3816.22,3859.75
19-Jan-2021,3798.91,3781.88,3780.37,3804.53
15-Jan-2021,3768.25,3788.73,3749.62,3788.73
14-Jan-2021,3795.54,3814.98,3792.86,3823.6
13-Jan-2021,3809.84,3802.23,3791.5,3820.96
12-Jan-2021,3801.19,3801.62,3776.51,3810.78
11-Jan-2021,3799.61,3803.14,3789.02,3817.86
08-Jan-2021,3824.68,3815.05,3783.6,3826.69
07-Jan-2021,3803.79,3764.71,3764.71,3811.55
06-Jan-2021,3748.14,3712.2,3705.34,3783.04
05-Jan-2021,3726.86,3698.02,3695.07,3737.83
04-Jan-2021,3700.65,3764.61,3662.71,3769.99
31-Dec-2020,3756.07,3733.27,3726.88,3760.2
30-Dec-2020,3732.04,3736.19,3730.21,3744.63
29-Dec-2020,3727.04,3750.01,3723.31,3756.12
28-Dec-2020,3735.36,3723.03,3723.03,3740.51
24-Dec-2020,3703.06,3694.03,3689.32,3703.82
23-Dec-2020,3690.01,3693.42,3689.28,3711.24
22-Dec-2020,3687.26,3698.08,3676.16,3698.26
21-Dec-2020,3694.92,3684.28,3636.48,3702.9
18-Dec-2020,3709.41,3722.39,3685.84,3726.7
17-Dec-2020,3722.48,3713.65,3710.87,3725.12
16-Dec-2020,3701.17,3696.25,3688.57,3711.27
15-Dec-2020,3694.62,3666.41,3659.62,3695.29
14-Dec-2020,3647.49,3675.27,3645.84,3697.61
11-Dec-2020,3663.46,3656.08,3633.4,3665.91
10-Dec-2020,3668.1,3659.13,3645.18,3678.49
09-Dec-2020,3672.82,3705.98,3660.54,3712.39
08-Dec-2020,3702.25,3683.05,3678.83,3708.45
07-Dec-2020,3691.96,3694.73,3678.88,3697.41
04-Dec-2020,3699.12,3670.94,3670.94,3699.2
03-Dec-2020,3666.72,3668.28,3657.17,3682.73
02-Dec-2020,3669.01,3653.78,3644.84,3670.96
01-Dec-2020,3662.45,3645.87,3645.87,3678.45
30-Nov-2020,3621.63,3634.18,3594.39,3634.18
27-Nov-2020,3638.35,3638.55,3629.33,3644.31
25-Nov-2020,3629.65,3635.5,3617.76,3635.5
24-Nov-2020,3635.41,3594.52,3594.52,3642.31
23-Nov-2020,3577.59,3566.82,3552.77,3589.81
20-Nov-2020,3557.54,3579.31,3556.85,3581.23
19-Nov-2020,3581.87,3559.41,3543.84,3585.22
18-Nov-2020,3567.79,3612.09,3567.33,3619.09
17-Nov-2020,3609.53,3610.31,3588.68,3623.11
16-Nov-2020,3626.91,3600.16,3600.16,3628.51
13-Nov-2020,3585.15,3552.57,3552.57,3593.66
12-Nov-2020,3537.01,3562.67,3518.58,3569.02
11-Nov-2020,3572.66,3563.22,3557,3581.16
10-Nov-2020,3545.53,3543.26,3511.91,3557.22
09-Nov-2020,3550.5,3583.04,3547.48,3645.99
06-Nov-2020,3509.44,3508.34,3484.34,3521.58
05-Nov-2020,3510.45,3485.74,3485.74,3529.05
04-Nov-2020,3443.44,3406.46,3405.17,3486.25
03-Nov-2020,3369.16,3336.25,3336.25,3389.49
02-Nov-2020,3310.24,3296.2,3279.74,3330.14
30-Oct-2020,3269.96,3293.59,3233.94,3304.93
29-Oct-2020,3310.11,3277.17,3259.82,3341.05
28-Oct-2020,3271.03,3342.48,3268.89,3342.48
27-Oct-2020,3390.68,3403.15,3388.71,3409.51
26-Oct-2020,3400.97,3441.42,3364.86,3441.42
23-Oct-2020,3465.39,3464.9,3440.45,3466.46
22-Oct-2020,3453.49,3438.5,3415.34,3460.53
21-Oct-2020,3435.56,3439.91,3433.06,3464.86
20-Oct-2020,3443.12,3439.38,3435.65,3476.93
19-Oct-2020,3426.92,3493.66,3419.93,3502.42
16-Oct-2020,3483.81,3493.5,3480.45,3515.76
15-Oct-2020,3483.34,3453.72,3440.89,3489.08
14-Oct-2020,3488.67,3515.47,3480.55,3527.94
13-Oct-2020,3511.93,3534.01,3500.86,3534.01
12-Oct-2020,3534.22,3500.02,3499.61,3549.85
09-Oct-2020,3477.13,3459.67,3458.07,3482.34
08-Oct-2020,3446.83,3434.28,3428.15,3447.28
07-Oct-2020,3419.45,3384.56,3384.56,3426.26
06-Oct-2020,3360.95,3408.74,3354.54,3431.56
05-Oct-2020,3408.63,3367.27,3367.27,3409.57
02-Oct-2020,3348.44,3338.94,3323.69,3369.1
01-Oct-2020,3380.8,3385.87,3361.39,3397.18
30-Sep-2020,3363,3341.21,3340.47,3393.56
29-Sep-2020,3335.47,3350.92,3327.54,3357.92
28-Sep-2020,3351.6,3333.9,3332.91,3360.74
25-Sep-2020,3298.46,3236.66,3228.44,3306.88
24-Sep-2020,3246.59,3226.14,3209.45,3278.7
23-Sep-2020,3236.92,3320.11,3232.57,3323.35
22-Sep-2020,3315.57,3295.75,3270.95,3320.31
21-Sep-2020,3281.06,3285.57,3229.1,3285.57
18-Sep-2020,3319.47,3357.38,3292.4,3362.27
17-Sep-2020,3357.01,3346.86,3328.82,3375.17
16-Sep-2020,3385.49,3411.23,3384.45,3428.92
15-Sep-2020,3401.2,3407.73,3389.25,3419.48
14-Sep-2020,3383.54,3363.56,3363.56,3402.93
11-Sep-2020,3340.97,3352.7,3310.47,3368.95
10-Sep-2020,3339.19,3412.56,3329.25,3425.55
09-Sep-2020,3398.96,3369.82,3366.84,3424.77
08-Sep-2020,3331.84,3371.88,3329.27,3379.97
04-Sep-2020,3426.96,3453.6,3349.63,3479.15
03-Sep-2020,3455.06,3564.74,3427.41,3564.85
02-Sep-2020,3580.84,3543.76,3535.23,3588.11
01-Sep-2020,3526.65,3507.44,3494.6,3528.03
31-Aug-2020,3500.31,3509.73,3493.25,3514.77
28-Aug-2020,3508.01,3494.69,3484.32,3509.23
27-Aug-2020,3484.55,3485.14,3468.35,3501.38
26-Aug-2020,3478.73,3449.97,3444.15,3481.07
25-Aug-2020,3443.62,3435.95,3425.84,3444.21
24-Aug-2020,3431.28,3418.09,3413.13,3432.09
21-Aug-2020,3397.16,3386.01,3379.31,3399.96
20-Aug-2020,3385.51,3360.48,3354.69,3390.8
19-Aug-2020,3374.85,3392.51,3369.66,3399.54
18-Aug-2020,3389.78,3387.04,3370.15,3395.06
17-Aug-2020,3381.99,3380.86,3379.22,3387.59
14-Aug-2020,3372.85,3368.66,3361.64,3378.51
13-Aug-2020,3373.43,3372.95,3363.35,3387.24
12-Aug-2020,3380.35,3355.46,3355.46,3387.89
11-Aug-2020,3333.69,3370.34,3326.44,3381.01
10-Aug-2020,3360.47,3356.04,3335.44,3363.29
07-Aug-2020,3351.28,3340.05,3328.72,3352.54
06-Aug-2020,3349.16,3323.17,3318.14,3351.03
05-Aug-2020,3327.77,3317.37,3317.37,3330.77
04-Aug-2020,3306.51,3289.92,3286.37,3306.84
03-Aug-2020,3294.61,3288.26,3284.53,3302.73
31-Jul-2020,3271.12,3270.45,3220.26,3272.17
30-Jul-2020,3246.22,3231.76,3204.13,3250.92
29-Jul-2020,3258.44,3227.22,3227.22,3264.74
28-Jul-2020,3218.44,3234.27,3216.17,3243.72
27-Jul-2020,3239.41,3219.84,3214.25,3241.43
24-Jul-2020,3215.63,3218.58,3200.05,3227.26
23-Jul-2020,3235.66,3271.64,3222.66,3279.99
22-Jul-2020,3276.02,3254.86,3253.1,3279.32
21-Jul-2020,3257.3,3268.52,3247.77,3277.29
20-Jul-2020,3251.84,3224.29,3215.16,3258.61
17-Jul-2020,3224.73,3224.21,3205.65,3233.52
16-Jul-2020,3215.57,3208.36,3198.59,3220.39
15-Jul-2020,3226.56,3225.98,3200.76,3238.28
14-Jul-2020,3197.52,3141.11,3127.66,3200.95
13-Jul-2020,3155.22,3205.08,3149.43,3235.32
10-Jul-2020,3185.04,3152.47,3136.22,3186.82
09-Jul-2020,3152.05,3176.17,3115.7,3179.78
08-Jul-2020,3169.94,3153.07,3136.53,3171.8
07-Jul-2020,3145.32,3166.44,3142.93,3184.15
06-Jul-2020,3179.72,3155.29,3155.29,3182.59
02-Jul-2020,3130.01,3143.64,3124.52,3165.81
01-Jul-2020,3115.86,3105.92,3101.17,3128.44
30-Jun-2020,3100.29,3050.2,3047.83,3111.51
29-Jun-2020,3053.24,3018.59,2999.74,3053.89
26-Jun-2020,3009.05,3073.2,3004.63,3073.73
25-Jun-2020,3083.76,3046.6,3024.01,3086.25
24-Jun-2020,3050.33,3114.4,3032.13,3115.01
23-Jun-2020,3131.29,3138.7,3127.12,3154.9
22-Jun-2020,3117.86,3094.42,3079.39,3120.92
19-Jun-2020,3097.74,3140.29,3083.11,3155.53
18-Jun-2020,3115.34,3101.64,3093.51,3120
17-Jun-2020,3113.49,3136.13,3108.03,3141.16
16-Jun-2020,3124.74,3131,3076.06,3153.45
15-Jun-2020,3066.59,2993.76,2965.66,3079.76
12-Jun-2020,3041.31,3071.04,2984.47,3088.42
11-Jun-2020,3002.1,3123.53,2999.49,3123.53
10-Jun-2020,3190.14,3213.42,3181.49,3223.27
09-Jun-2020,3207.18,3213.32,3193.11,3222.71
08-Jun-2020,3232.39,3199.92,3196,3233.13
05-Jun-2020,3193.93,3163.84,3163.84,3211.72
04-Jun-2020,3112.35,3111.56,3090.41,3128.91
03-Jun-2020,3122.87,3098.9,3098.9,3130.94
02-Jun-2020,3080.82,3064.78,3051.64,3081.07
01-Jun-2020,3055.73,3038.78,3031.54,3062.18
29-May-2020,3044.31,3025.17,2998.61,3049.17
28-May-2020,3029.73,3046.61,3023.4,3068.67
27-May-2020,3036.13,3015.65,2969.75,3036.25
26-May-2020,2991.77,3004.08,2988.17,3021.72
22-May-2020,2955.45,2948.05,2933.59,2956.76
21-May-2020,2948.51,2969.95,2938.57,2978.5
20-May-2020,2971.61,2953.63,2953.63,2980.29
19-May-2020,2922.94,2948.59,2922.35,2964.21
18-May-2020,2953.91,2913.86,2913.86,2968.09
15-May-2020,2863.7,2829.95,2816.78,2865.01
14-May-2020,2852.5,2794.54,2766.64,2852.8
13-May-2020,2820,2865.86,2793.15,2874.14
12-May-2020,2870.12,2939.5,2869.59,2945.82
11-May-2020,2930.32,2915.46,2903.44,2944.25
08-May-2020,2929.8,2908.83,2902.88,2932.16
07-May-2020,2881.19,2878.26,2876.48,2901.92
06-May-2020,2848.42,2883.14,2847.65,2891.11
05-May-2020,2868.44,2868.88,2863.55,2898.23
04-May-2020,2842.74,2815.01,2797.85,2844.24
01-May-2020,2830.71,2869.09,2821.61,2869.09
30-Apr-2020,2912.43,2930.91,2892.47,2930.91
29-Apr-2020,2939.51,2918.46,2912.16,2954.86
28-Apr-2020,2863.39,2909.96,2860.71,2921.15
27-Apr-2020,2878.48,2854.65,2852.89,2887.72
24-Apr-2020,2836.74,2812.64,2791.76,2842.71
23-Apr-2020,2797.8,2810.42,2794.26,2844.9
22-Apr-2020,2799.31,2787.89,2775.95,2815.1
21-Apr-2020,2736.56,2784.81,2727.1,2785.54
20-Apr-2020,2823.16,2845.62,2820.43,2868.98
17-Apr-2020,2874.56,2842.43,2830.88,2879.22
16-Apr-2020,2799.55,2799.34,2764.32,2806.51
15-Apr-2020,2783.36,2795.64,2761.54,2801.88
14-Apr-2020,2846.06,2805.1,2805.1,2851.85
13-Apr-2020,2761.63,2782.46,2721.17,2782.46
09-Apr-2020,2789.82,2776.99,2762.36,2818.57
08-Apr-2020,2749.98,2685,2663.3,2760.75
07-Apr-2020,2659.41,2738.65,2657.67,2756.89
06-Apr-2020,2663.68,2578.28,2574.57,2676.85
03-Apr-2020,2488.65,2514.92,2459.96,2538.18
02-Apr-2020,2526.9,2458.54,2455.79,2533.22
01-Apr-2020,2470.5,2498.08,2447.49,2522.75
31-Mar-2020,2584.59,2614.69,2571.15,2641.39
30-Mar-2020,2626.65,2558.98,2545.28,2631.8
27-Mar-2020,2541.47,2555.87,2520.02,2615.91
26-Mar-2020,2630.07,2501.29,2500.72,2637.01
25-Mar-2020,2475.56,2457.77,2407.53,2571.42
24-Mar-2020,2447.33,2344.44,2344.44,2449.71
23-Mar-2020,2237.4,2290.71,2191.86,2300.73
20-Mar-2020,2304.92,2431.94,2295.56,2453.01
19-Mar-2020,2409.39,2393.48,2319.78,2466.97
18-Mar-2020,2398.1,2436.5,2280.52,2453.57
17-Mar-2020,2529.19,2425.66,2367.04,2553.93
16-Mar-2020,2386.13,2508.59,2380.94,2562.98
13-Mar-2020,2711.02,2569.99,2492.37,2711.33
12-Mar-2020,2480.64,2630.86,2478.86,2660.95
11-Mar-2020,2741.38,2825.6,2707.22,2825.6
10-Mar-2020,2882.23,2813.48,2734,2882.59
09-Mar-2020,2746.56,2863.89,2734.43,2863.89
06-Mar-2020,2972.37,2954.2,2901.54,2985.93
05-Mar-2020,3023.94,3075.7,2999.83,3083.04
04-Mar-2020,3130.12,3045.75,3034.38,3130.97
03-Mar-2020,3003.37,3096.46,2976.63,3136.72
02-Mar-2020,3090.23,2974.28,2945.19,3090.96
28-Feb-2020,2954.22,2916.9,2855.84,2959.72
27-Feb-2020,2978.76,3062.54,2977.39,3097.07
26-Feb-2020,3116.39,3139.9,3108.99,3182.51
25-Feb-2020,3128.21,3238.94,3118.77,3246.99
24-Feb-2020,3225.89,3257.61,3214.65,3259.81
21-Feb-2020,3337.75,3360.5,3328.45,3360.76
20-Feb-2020,3373.23,3380.45,3341.02,3389.15
19-Feb-2020,3386.15,3380.39,3378.83,3393.52
18-Feb-2020,3370.29,3369.04,3355.61,3375.01
14-Feb-2020,3380.16,3378.08,3366.15,3380.69
13-Feb-2020,3373.94,3365.9,3360.52,3385.09
12-Feb-2020,3379.45,3370.5,3369.72,3381.47
11-Feb-2020,3357.75,3365.87,3352.72,3375.63
10-Feb-2020,3352.09,3318.28,3317.77,3352.26
07-Feb-2020,3327.71,3335.54,3322.12,3341.42
06-Feb-2020,3345.78,3344.92,3334.39,3347.96
05-Feb-2020,3334.69,3324.91,3313.75,3337.58
04-Feb-2020,3297.59,3280.61,3280.61,3306.92
03-Feb-2020,3248.92,3235.66,3235.66,3268.44
31-Jan-2020,3225.52,3282.33,3214.68,3282.33
30-Jan-2020,3283.66,3256.45,3242.8,3285.91
29-Jan-2020,3273.4,3289.46,3271.89,3293.47
28-Jan-2020,3276.24,3255.35,3253.22,3285.78
27-Jan-2020,3243.63,3247.16,3234.5,3258.85
24-Jan-2020,3295.47,3333.1,3281.53,3333.18
23-Jan-2020,3325.54,3315.77,3301.87,3326.88
22-Jan-2020,3321.75,3330.02,3320.04,3337.77
21-Jan-2020,3320.79,3321.03,3316.61,3329.79
17-Jan-2020,3329.62,3323.66,3318.86,3329.88
16-Jan-2020,3316.81,3302.97,3302.82,3317.11
15-Jan-2020,3289.29,3282.27,3280.69,3298.66
14-Jan-2020,3283.15,3285.35,3277.19,3294.25
13-Jan-2020,3288.13,3271.13,3268.43,3288.13
10-Jan-2020,3265.35,3281.81,3260.86,3282.99
09-Jan-2020,3274.7,3266.03,3263.67,3275.58
08-Jan-2020,3253.05,3238.59,3236.67,3267.07
07-Jan-2020,3237.18,3241.86,3232.43,3244.91
06-Jan-2020,3246.28,3217.55,3214.64,3246.84
03-Jan-2020,3234.85,3226.36,3222.34,3246.15
02-Jan-2020,3257.85,3244.67,3235.53,3258.14
31-Dec-2019,3230.78,3215.18,3212.03,3231.72
30-Dec-2019,3221.29,3240.09,3216.57,3240.92
27-Dec-2019,3240.02,3247.23,3234.37,3247.93
26-Dec-2019,3239.91,3227.2,3227.2,3240.08
24-Dec-2019,3223.38,3225.45,3220.51,3226.43
23-Dec-2019,3224.01,3226.05,3222.3,3227.78
20-Dec-2019,3221.22,3223.33,3216.03,3225.65
19-Dec-2019,3205.37,3192.32,3192.32,3205.48
18-Dec-2019,3191.14,3195.21,3191.14,3198.48
17-Dec-2019,3192.52,3195.4,3191.03,3198.22
16-Dec-2019,3191.45,3183.63,3183.63,3197.71
13-Dec-2019,3168.8,3166.65,3156.51,3182.68
12-Dec-2019,3168.57,3141.23,3138.47,3176.28
11-Dec-2019,3141.63,3135.75,3133.21,3143.98
10-Dec-2019,3132.52,3135.36,3126.09,3142.12
09-Dec-2019,3135.96,3141.86,3135.46,3148.87
06-Dec-2019,3145.91,3134.62,3134.62,3150.6
05-Dec-2019,3117.43,3119.21,3103.76,3119.45
04-Dec-2019,3112.76,3103.5,3102.53,3119.38
03-Dec-2019,3093.2,3087.41,3070.33,3094.97
02-Dec-2019,3113.87,3143.85,3110.78,3144.31
29-Nov-2019,3140.98,3147.18,3139.34,3150.3
27-Nov-2019,3153.63,3145.49,3143.41,3154.26
26-Nov-2019,3140.52,3134.85,3131,3142.69
25-Nov-2019,3133.64,3117.44,3117.44,3133.83
22-Nov-2019,3110.29,3111.41,3099.26,3112.87
21-Nov-2019,3103.54,3108.49,3094.55,3110.11
20-Nov-2019,3108.46,3114.66,3091.41,3118.97
19-Nov-2019,3120.18,3127.45,3113.47,3127.64
18-Nov-2019,3122.03,3117.91,3112.06,3124.17
15-Nov-2019,3120.46,3107.92,3104.6,3120.46
14-Nov-2019,3096.63,3090.75,3083.26,3098.2
13-Nov-2019,3094.04,3084.18,3078.8,3098.06
12-Nov-2019,3091.84,3089.28,3084.73,3102.61
11-Nov-2019,3087.01,3080.33,3075.82,3088.33
08-Nov-2019,3093.08,3081.25,3073.58,3093.09
07-Nov-2019,3085.18,3087.02,3080.23,3097.77
06-Nov-2019,3076.78,3075.1,3065.89,3078.34
05-Nov-2019,3074.62,3080.8,3072.15,3083.95
04-Nov-2019,3078.27,3078.96,3074.87,3085.2
01-Nov-2019,3066.91,3050.72,3050.72,3066.95
31-Oct-2019,3037.56,3046.9,3023.19,3046.9
30-Oct-2019,3046.77,3039.74,3025.96,3050.1
29-Oct-2019,3036.89,3035.39,3034.81,3047.87
28-Oct-2019,3039.42,3032.12,3032.12,3044.08
25-Oct-2019,3022.55,3003.32,3001.94,3027.39
24-Oct-2019,3010.29,3014.78,3000.42,3016.07
23-Oct-2019,3004.52,2994.01,2991.21,3004.78
22-Oct-2019,2995.99,3010.73,2995.04,3014.57
21-Oct-2019,3006.72,2996.48,2995.35,3007.33
18-Oct-2019,2986.2,2996.84,2976.31,3000
17-Oct-2019,2997.95,3000.77,2991.79,3008.29
16-Oct-2019,2989.69,2989.68,2985.2,2997.54
15-Oct-2019,2995.68,2973.61,2973.61,3003.28
14-Oct-2019,2966.15,2965.81,2962.94,2972.84
11-Oct-2019,2970.27,2963.07,2963.07,2993.28
10-Oct-2019,2938.13,2918.55,2917.12,2948.46
09-Oct-2019,2919.4,2911.1,2907.41,2929.32
08-Oct-2019,2893.06,2920.4,2892.66,2925.47
07-Oct-2019,2938.79,2944.23,2935.68,2959.75
04-Oct-2019,2952.01,2918.56,2918.56,2953.74
03-Oct-2019,2910.63,2885.38,2855.94,2911.13
02-Oct-2019,2887.61,2924.78,2874.93,2924.78
01-Oct-2019,2940.25,2983.69,2938.7,2992.53
30-Sep-2019,2976.74,2967.07,2967.07,2983.85
27-Sep-2019,2961.79,2985.47,2945.53,2987.31
26-Sep-2019,2977.62,2985.73,2963.71,2987.28
25-Sep-2019,2984.87,2968.35,2952.86,2989.82
24-Sep-2019,2966.6,3002.43,2957.73,3007.98
23-Sep-2019,2991.78,2983.5,2982.23,2999.15
20-Sep-2019,2992.07,3008.42,2984.68,3016.37
19-Sep-2019,3006.79,3010.36,3003.16,3021.99
18-Sep-2019,3006.73,3001.5,2978.57,3007.83
17-Sep-2019,3005.7,2995.67,2993.73,3006.21
16-Sep-2019,2997.96,2996.41,2990.67,3002.19
13-Sep-2019,3007.39,3012.21,3002.9,3017.33
12-Sep-2019,3009.57,3009.08,3000.92,3020.74
11-Sep-2019,3000.93,2981.41,2975.31,3000.93
10-Sep-2019,2979.39,2971.01,2957.01,2979.39
09-Sep-2019,2978.43,2988.43,2969.39,2989.43
06-Sep-2019,2978.71,2980.33,2972.51,2985.03
05-Sep-2019,2976,2960.6,2960.6,2985.86
04-Sep-2019,2937.78,2924.67,2921.86,2938.84
03-Sep-2019,2906.27,2909.01,2891.85,2914.39
30-Aug-2019,2926.46,2937.09,2913.32,2940.43
29-Aug-2019,2924.58,2910.37,2905.67,2930.5
28-Aug-2019,2887.94,2861.28,2853.05,2890.03
27-Aug-2019,2869.16,2893.14,2860.59,2898.79
26-Aug-2019,2878.38,2866.7,2856,2879.27
23-Aug-2019,2847.11,2911.07,2834.97,2927.01
22-Aug-2019,2922.95,2930.94,2904.51,2939.08
21-Aug-2019,2924.43,2922.04,2917.91,2928.73
20-Aug-2019,2900.51,2919.01,2899.6,2923.63
