Date,Close,Open,Low,High,Volume,Turnover
7-Dec-16,88.72,89.28,88.56,90.04,"5,295,645","472,885,794.55"
6-Dec-16,90.32,89.76,89.44,90.8,"3,787,779","341,463,135.60"
5-Dec-16,90.8,92.88,90.72,93.04,"5,669,461","522,055,777.83"
2-Dec-16,91.84,91.2,90.56,92.08,"4,765,286","435,775,527.24"
1-Dec-16,90.64,90.52,90.08,92.16,"11,358,206","1,033,431,624.48"
30-Nov-16,87.44,85.36,85.36,88.8,"13,783,207","1,196,211,893.07"
29-Nov-16,80.48,80.8,79.76,81.2,"8,365,476","674,392,647.19"
28-Nov-16,83.52,83.76,82.8,84.76,"7,272,514","608,922,413.08"
25-Nov-16,82.64,84,82.24,84.4,"3,716,739","308,635,376.98"
23-Nov-16,85.36,84.8,84.48,86.16,"3,265,148","278,633,314.83"
22-Nov-16,85.04,85.88,83.92,86.48,"5,539,442","472,564,612.85"
21-Nov-16,86.16,84.8,84.48,86.32,"5,342,894","456,879,112.46"
18-Nov-16,82.56,81.92,80.9152,82.64,"3,471,235","284,233,413.54"
17-Nov-16,81.04,83.52,80.96,83.84,"5,044,513","416,049,524.82"
16-Nov-16,81.84,82.24,81.24,83.68,"5,161,008","424,953,227.93"
15-Nov-16,82.72,80.64,80.64,83.2,"7,735,585","632,644,645.20"
14-Nov-16,78.96,77.84,76.48,79.04,"5,609,207","436,087,661.69"
11-Nov-16,78.16,79.04,77.92,79.2,"6,020,098","472,710,124.41"
10-Nov-16,80.32,80.8,80.32,81.64,"4,254,497","343,794,184.62"
9-Nov-16,82.24,81.12,80.32,82.96,"5,021,759","409,600,711.73"
8-Nov-16,80.8,80.48,80.2,82,"3,653,680","296,268,562.88"
7-Nov-16,81.28,80.48,79.68,81.28,"4,289,833","345,283,596.29"
4-Nov-16,79.84,79.76,78.72,80.9608,"6,995,020","557,308,548.16"
3-Nov-16,80.64,81.92,80.12,82.16,"4,878,829","395,334,995.85"
2-Nov-16,82.24,82.8,81.2,83.68,"6,201,280","508,412,373.64"
1-Nov-16,84.56,85.2,83.44,85.52,"4,287,365","362,032,019.17"
31-Oct-16,84.24,86.72,84.24,87.0048,"5,659,542","483,037,396.68"
28-Oct-16,88.08,88.8,87.44,89.8,"3,621,301","320,528,162.53"
27-Oct-16,89.68,89.68,88.9952,90.4,"3,084,117","276,829,858.98"
26-Oct-16,88.72,88.56,88.24,90.48,"7,191,438","641,136,875.53"
25-Oct-16,89.92,90.72,89.76,91.36,"5,826,589","526,787,755.18"
24-Oct-16,91.44,90.8,89.6,91.52,"6,367,532","577,404,498.85"
21-Oct-16,91.84,91.2,90.64,92,"4,957,167","453,489,388.04"
20-Oct-16,91.44,91.92,91.08,92.32,"5,650,649","517,981,883.73"
19-Oct-16,93.28,92.56,92.4,94.32,"6,027,783","563,424,995.00"
18-Oct-16,91.6,91.84,90.56,92,"4,800,776","437,389,028.49"
17-Oct-16,90.96,91.28,90.16,91.4392,"4,504,236","408,411,881.98"
14-Oct-16,91.52,92,90.8,92.0744,"6,650,820","608,112,516.21"
13-Oct-16,91.92,91.36,89.92,92.08,"7,672,109","701,666,102.45"
12-Oct-16,91.44,91.68,90.88,91.92,"5,786,293","529,357,762.93"
11-Oct-16,92.64,93.52,91.84,93.92,"7,669,703","710,578,754.99"
10-Oct-16,93.36,92.24,92.16,94.16,"6,527,021","609,586,484.70"
7-Oct-16,90.64,91.92,90.16,92.08,"6,808,756","620,685,091.06"
6-Oct-16,92.08,91.76,91.04,92.32,"5,324,845","488,989,838.64"
5-Oct-16,90.8,90.64,89.84,91.2,"5,825,416","528,483,675.67"
4-Oct-16,88.72,89.44,88.32,89.6,"7,292,938","649,777,367.20"
3-Oct-16,88.8,88.32,87.28,89.44,"4,709,058","415,950,143.88"
30-Sep-16,87.44,87.76,87.04,88.12,"5,452,663","477,924,025.07"
29-Sep-16,86.96,86.16,85.68,88.16,"7,906,993","686,581,038.92"
28-Sep-16,85.2,82.4,80.96,86.56,"11,730,203","987,815,105.35"
27-Sep-16,81.2,81.52,80.64,82.28,"6,940,457","564,851,773.21"
26-Sep-16,83.44,82.72,82.48,84.32,"5,347,266","446,994,318.96"
23-Sep-16,81.52,83.92,80.72,84.64,"6,432,347","529,980,752.54"
22-Sep-16,84.24,84.56,83.84,84.88,"6,683,131","564,830,849.46"
21-Sep-16,83.2,82,81.68,83.28,"5,514,579","454,917,609.34"
20-Sep-16,80.56,78.96,78.56,81.04,"5,591,242","447,007,730.52"
19-Sep-16,79.84,80.24,79.84,81.6,"5,723,914","461,750,368.24"
16-Sep-16,80,79.44,79.2,80.56,"4,880,860","389,271,323.00"
15-Sep-16,81.12,81.12,80.08,82.064,"4,776,255","387,726,761.49"
14-Sep-16,80.72,82.16,80.32,83.44,"6,737,946","548,683,821.35"
13-Sep-16,82.96,83.92,82.8,84.52,"4,793,319","399,229,541.01"
12-Sep-16,85.12,83.2,82.96,85.88,"3,353,864","284,499,733.33"
9-Sep-16,84.72,86.24,84.64,86.56,"3,610,350","308,883,368.61"
8-Sep-16,87.68,85.68,84.64,88.24,"6,787,154","589,672,285.98"
7-Sep-16,84.16,83.2,82.48,84.32,"4,457,101","373,230,117.21"
6-Sep-16,83.12,81.68,81.28,83.2,"4,204,763","345,540,746.46"
2-Sep-16,81.92,81.6,81.24,82.72,"4,647,315","380,868,359.21"
1-Sep-16,80.48,81.52,79.6,82.16,"7,381,892","594,915,040.50"
31-Aug-16,82.88,84.96,82.3536,85.28,"3,815,005","318,206,909.04"
30-Aug-16,85.84,87.44,85.52,87.76,"3,436,480","296,118,647.89"
29-Aug-16,86.8,86.64,86.2864,87.384,"3,099,068","268,976,249.19"
26-Aug-16,87.6,87.52,86.8008,89.68,"3,285,811","289,486,565.50"
25-Aug-16,87.6,86.4,86.08,87.8,"2,966,365","258,341,558.21"
24-Aug-16,86.56,87.52,85.92,88.24,"3,725,563","323,321,956.46"
23-Aug-16,88.7264,86.4,86.24,89.44,"5,971,807","527,912,899.77"
22-Aug-16,87.76,88.76,87.6,88.88,"3,115,509","274,935,244.11"
