Date,NAV,Price,Roll,Volatility,Volume,SP500_Vol,BCOMAG_Vol,BCOMEN_Vol,BCOM_Vol,per_flow
2013-05-10,56.71576,56.6,0,1.83746,44191,0.6115,1.73853,1.20341,0.87386,0.0
2013-05-13,55.93213,56.045,0,1.37746,19003,0.56679,1.61272,0.82561,0.7519,0.0
2013-05-14,56.26019,56.28,0,0.88859,28100,1.0513,0.88828,0.73004,0.40631,0.0
2013-05-15,56.84219,56.94,0,3.5627,56809,0.89282,1.29662,1.65639,0.70221,0.0
2013-05-16,57.14246,57.02,0,1.49071,32827,0.72161,0.78386,1.34384,0.51641,0.0
2013-05-17,57.63092,57.53,1,1.21676,42066,0.90077,1.15092,1.65276,0.67274,4.545540587437298
2013-05-20,57.64579,57.639,0,0.97156,52133,0.55933,0.96534,0.9331,0.797,0.0
2013-05-21,56.55616,56.45,0,1.38175,30804,0.7345,0.7907,0.78342,0.62619,0.0
2013-05-22,56.04167,56.039,0,0.91008,37180,2.31492,0.98705,1.05772,0.83513,0.0
2013-05-23,56.1582,56.27,0,1.58166,22747,1.20993,2.12654,1.95155,1.14512,0.0
2013-05-24,56.35659,56.25,0,1.40444,13241,0.78201,1.01444,0.79586,0.44781,0.0
2013-05-28,56.69685,56.66,0,0.88228,14806,1.29995,1.28028,0.83532,0.51803,0.0
2013-05-29,55.74895,55.68,0,1.76006,32622,1.00221,1.06692,1.57995,0.74481,0.0
2013-05-30,55.93335,55.93,0,2.17057,27220,0.80391,0.79109,1.17267,0.55593,4.347873402214435
2013-05-31,54.8871,54.78,0,1.64294,24246,1.73234,0.77337,1.54661,0.51826,0.0
2013-06-03,55.48499,55.55,0,1.06571,18061,1.07899,1.49552,1.18301,0.5887,-4.545536467677588
2013-06-04,56.14377,56.22,0,1.7492,19754,1.40433,0.87228,1.2996,0.78633,0.0
2013-06-05,56.23816,56.26,0,1.22645,26665,1.38107,0.95289,0.69202,0.63854,0.0
2013-06-06,56.79294,56.76,0,0.5814,22068,1.49948,0.39866,1.22974,0.36812,0.0
2013-06-07,57.20222,57.24,0,1.72956,13166,1.16406,0.70221,1.68368,0.97869,0.0
2013-06-10,56.7319,56.7,0,0.61728,8018,0.57402,0.90641,0.87833,0.29788,0.0
2013-06-11,56.23233,56.14,0,1.10438,25884,1.05834,1.1108,0.76271,0.52406,0.0
2013-06-12,55.97194,55.9,0,0.96601,6700,1.66137,1.49327,0.95716,0.39274,0.0
2013-06-13,56.99112,57.01,0,1.71566,8459,1.90545,0.94976,2.0141,0.55888,0.0
2013-06-14,57.69537,57.63,1,0.81381,23562,1.03521,0.84041,0.90051,0.5024,0.0
2013-06-17,56.97809,57.04,0,1.20968,12351,0.98594,1.19345,1.35336,0.66762,0.0
2013-06-18,57.43895,57.53,0,0.7822,31774,0.87298,0.60119,0.73909,0.34302,0.0
2013-06-19,57.69373,57.53,0,0.55449,13545,1.44512,2.24594,0.68115,0.8782,0.0
2013-06-20,55.57364,55.41,0,1.65602,47022,2.53748,1.0663,1.93449,1.22051,0.0
2013-06-21,54.95657,54.92,0,1.76275,28565,1.34951,0.66339,2.40264,0.88391,-4.761855248473253
2013-06-24,54.56077,54.48,0,1.37665,28429,1.80791,0.50321,1.05939,0.55767,0.0
2013-06-25,54.51351,54.43,0,0.80654,21597,1.05162,0.966,1.44782,0.89156,0.0
2013-06-26,54.37225,54.344,0,1.60091,73542,0.90815,0.83854,1.48269,0.53762,0.0
2013-06-27,54.57699,54.38,0,0.89739,25129,0.8449,0.76542,1.29609,0.86333,0.0
2013-06-28,54.32338,54.26,0,1.28271,27864,0.92636,2.44898,1.01985,0.87574,-5.000368188512519
2013-07-01,54.76796,54.91,0,0.85959,37759,1.04213,1.06868,1.01947,0.42506,0.0
2013-07-02,55.67433,55.59,0,0.64778,16480,1.08359,0.68236,1.24085,0.46041,0.0
2013-07-03,56.7706,56.78,0,1.12716,42683,0.89141,0.79418,1.20383,0.42507,0.0
2013-07-05,57.93949,57.9,0,1.6753,20662,1.0638,1.378,1.13631,0.8364,0.0
2013-07-08,57.67359,57.47,0,1.79224,46227,0.63885,0.9625,1.27513,0.73193,0.0
2013-07-09,58.51841,58.61,0,1.39908,30450,0.68328,1.21157,0.71266,0.56885,4.761873762090218
2013-07-10,60.29507,60.0,0,2.08333,52614,0.62083,1.09799,0.8893,0.40919,0.0
2013-07-11,60.42368,60.76,0,1.66228,32396,1.14745,1.10418,1.55884,0.87086,0.0
2013-07-12,62.34429,62.38,0,2.75729,50121,0.4678,1.76502,0.90306,0.50137,0.0
2013-07-15,62.04802,62.2,0,0.90032,27084,0.39346,0.88233,1.36504,0.65591,0.0
2013-07-16,62.6746,62.6,0,1.77316,30047,0.70932,1.29782,0.85522,0.45638,0.0
2013-07-17,62.18917,62.1,1,1.19163,28570,0.40692,0.68598,0.68632,0.62219,0.0
2013-07-18,62.3238,62.42,0,0.98526,23456,0.71447,0.99937,2.50787,1.00936,0.0
2013-07-19,62.5927,62.72,0,2.15242,44692,0.47338,0.79906,1.18674,0.34937,0.0
2013-07-22,61.77226,61.74,0,1.52251,33922,0.40931,0.71628,1.32419,0.45355,-4.999975717271334
2013-07-23,61.99183,61.98,0,1.13585,19795,0.45202,1.55161,1.57819,0.46884,0.0
2013-07-24,61.84517,61.8,0,1.10032,30525,0.93776,1.39967,1.57849,1.18059,0.0
2013-07-25,61.09922,61.37,0,1.82174,31712,0.6431,1.07119,1.32712,0.7317,0.0
2013-07-26,61.46189,61.52,0,0.73147,6818,0.93518,0.7968,0.79833,0.6342,0.0
2013-07-29,60.94015,60.981,0,1.06591,17864,0.53758,0.86829,1.32883,0.54451,0.0
2013-07-30,60.87738,60.82,0,0.67396,9148,0.63881,0.81681,1.18058,0.80388,0.0
2013-07-31,61.31164,61.3,0,2.37292,25839,0.80025,0.68964,1.53626,0.88144,0.0
2013-08-01,61.96751,61.84,0,0.76003,19802,1.07975,1.48033,0.8015,0.79596,-5.263202596948144
2013-08-02,61.27625,61.25,0,0.68898,11887,0.52583,1.46026,1.10037,0.76143,0.0
2013-08-05,60.36928,60.3,0,0.94527,10407,0.33331,0.91715,0.77876,0.34635,0.0
2013-08-06,59.64121,59.6,0,1.34228,12610,0.73643,0.68777,1.6088,0.8457,0.0
2013-08-07,58.73915,58.73,0,1.80487,9125,0.61446,0.90119,1.28193,0.40571,0.0
2013-08-08,58.46146,58.719,0,1.81883,36271,0.69515,0.7687,2.19396,0.90543,0.0
2013-08-09,59.49585,59.41,0,1.79768,10512,0.79223,1.0125,1.34723,0.51444,0.0
2013-08-12,59.40777,59.46,0,0.97545,10090,0.48181,2.26974,1.49309,1.41548,0.0
2013-08-13,60.19242,60.25,0,0.96266,14834,0.83758,1.60667,0.88448,0.8996,0.0
2013-08-14,61.02003,61.12,0,1.96335,13260,0.63427,1.23733,1.22063,0.95392,0.0
2013-08-15,61.04932,61.02,0,0.95051,11867,1.26526,1.64314,1.30752,1.39193,0.0
2013-08-16,60.69992,60.819,1,0.97009,12753,0.66372,0.90338,0.86886,0.51309,0.0
2013-08-19,60.05096,59.94,0,1.95195,27205,0.81042,1.41967,1.32745,0.71581,0.0
2013-08-20,60.09431,60.1649,0,1.76166,6606,0.77708,1.61434,1.16672,0.82247,0.0
2013-08-21,60.09292,60.12,0,0.66534,6180,1.06891,1.51586,0.88794,0.62447,0.0
2013-08-22,60.51771,60.54,0,0.56161,5501,0.8763,1.46123,1.16767,0.44031,0.0
2013-08-23,61.2046,61.16,0,1.3571,12127,0.60355,1.79819,1.13997,1.02703,0.0
2013-08-26,60.42893,60.5,0,1.23802,15501,0.81423,3.28864,0.90445,1.22559,0.0
2013-08-27,62.09393,62.179,0,0.96335,39979,1.44068,1.85131,2.21434,0.9564,0.0
2013-08-28,63.13558,62.87,0,0.92095,35645,0.83855,1.10709,2.18085,1.23669,-5.555594664038576
2013-08-29,62.47298,61.9832,0,2.27481,27993,0.94801,0.82165,1.3683,0.87445,0.0
2013-08-30,61.60617,61.59,0,1.70482,40748,0.73669,0.7074,1.50406,1.03032,0.0
2013-09-03,61.0582,61.0,0,1.01115,19979,1.09406,2.06022,1.53521,1.18873,0.0
2013-09-04,61.05038,60.93,0,1.18168,23220,1.10763,1.66012,0.95413,1.2779,0.0
2013-09-05,60.44541,60.41,0,1.22496,23637,0.36856,1.08409,1.28791,0.89926,0.0
2013-09-06,60.82148,60.49,0,1.20681,23004,1.46269,1.10071,0.84603,0.81211,0.0
2013-09-09,59.72311,59.41,0,1.76738,20341,0.93019,1.09232,0.78166,0.59076,0.0
2013-09-10,58.29927,58.37,0,0.75261,34697,0.58017,1.09749,2.07229,1.11141,0.0
2013-09-11,57.79672,57.94,0,1.44891,44956,0.61748,0.84764,1.2419,0.5393,0.0
2013-09-12,58.87236,58.9,0,0.88268,6810,0.47582,2.24023,1.96657,0.99149,0.0
2013-09-13,59.01814,59.0024,0,0.86437,8135,0.38567,1.08886,1.11031,0.68822,0.0
2013-09-16,57.88369,57.81,1,0.74382,12409,0.78051,1.31676,1.60988,0.85418,0.0
2013-09-17,56.66065,56.5,0,1.75221,19692,0.45696,1.91892,1.45488,1.15605,0.0
2013-09-18,58.3115,58.2,0,2.71134,43579,1.68587,0.57038,1.91395,1.31006,0.0
2013-09-19,57.30132,57.32,0,1.95394,26302,0.56086,1.20869,1.85265,1.58998,0.0
2013-09-20,57.03922,57.04,0,1.08696,15969,0.95561,1.5099,0.99328,1.44122,0.0
2013-09-23,55.91524,55.92,0,1.39485,39575,0.84262,0.87838,1.68489,0.63251,0.0
2013-09-24,56.59574,56.47,0,1.50168,12353,0.74996,0.65572,1.33305,0.82221,0.0
2013-09-25,56.80814,56.59,0,1.32532,11864,0.5807,1.32462,1.25823,0.78622,0.0
2013-09-26,57.48648,57.49,0,0.85232,6873,0.63226,0.6176,1.33326,0.56803,0.0
2013-09-27,56.87599,56.65,0,1.64166,16377,0.49712,0.64517,0.99691,0.56402,0.0
2013-09-30,56.18802,56.086,0,0.96281,10616,0.72968,1.80147,1.32386,0.87011,0.0
2013-10-01,55.81054,55.74,0,1.52494,38330,0.85428,0.83149,0.98098,1.08092,0.0
2013-10-02,56.19608,56.2799,0,1.43906,20545,0.79876,0.94455,1.10535,1.25447,0.0
2013-10-03,56.42773,56.28,0,1.58138,14384,1.30997,0.94367,1.25841,0.52084,0.0
2013-10-04,55.74246,55.76,0,1.48673,15659,0.86424,0.65773,0.96733,0.52412,0.0
2013-10-07,56.13393,56.2,0,2.52669,25052,0.74279,0.4674,2.17533,1.09284,0.0
2013-10-08,56.22879,56.238,0,0.86347,18771,1.31445,1.01094,1.42686,0.67462,0.0
2013-10-09,56.06553,56.05,0,1.26851,16234,0.96595,0.61872,1.64332,1.03843,5.263197421065182
2013-10-10,57.66788,57.59,0,1.73641,40128,1.87172,0.89344,2.08021,0.89177,0.0
2013-10-11,57.02592,56.98,0,0.9126,11855,0.876,0.52168,1.0129,0.72857,0.0
2013-10-14,56.99417,57.01,0,1.20698,7743,1.10517,0.68051,1.39352,0.50731,0.0
2013-10-15,56.84336,56.74,0,0.88121,12144,0.92105,0.77055,1.1071,0.69506,0.0
2013-10-16,57.7453,57.71,0,1.69451,111655,1.23552,0.55653,1.39262,0.79373,0.0
2013-10-17,56.58658,56.4,1,1.70213,23715,1.11531,0.60976,1.90411,0.67633,0.0
2013-10-18,57.08757,57.18,0,1.2242,22126,0.54858,1.43826,1.18074,0.63407,0.0
2013-10-21,56.70112,56.78,0,1.10955,18528,0.4081,0.85329,1.85467,0.82112,0.0
2013-10-22,55.9843,56.16,0,2.13675,23350,0.73233,0.47821,1.68703,0.70796,0.0
2013-10-23,54.61431,54.629,0,1.56968,112108,0.67397,0.80988,1.10525,0.85436,0.0
2013-10-24,55.24258,55.15,0,1.27489,11939,0.48172,1.01938,1.198,0.72803,0.0
2013-10-25,55.13431,55.2,0,0.86812,8249,0.4188,0.66126,1.24924,0.676,4.999972793705551
2013-10-28,56.05118,56.05,0,1.14166,36549,0.41541,1.49953,1.10383,0.57995,0.0
2013-10-29,55.65068,55.57,0,0.61382,8351,0.51694,0.69397,0.90162,0.54232,0.0
2013-10-30,56.2911,56.17,0,1.42425,7209,1.01967,0.6125,0.50138,0.50618,0.0
2013-10-31,55.54721,55.548,0,1.13415,14371,0.72927,1.41162,1.23335,1.1507,0.0
2013-11-01,54.65309,54.69,0,1.24154,48107,0.73625,0.80736,2.25878,1.3353,0.0
2013-11-04,54.28015,54.27,0,1.0503,21995,0.40839,0.64187,1.36909,0.62501,0.0
2013-11-05,54.0192,54.15,0,0.83102,16965,0.63926,0.83584,0.64369,0.5204,0.0
2013-11-06,54.70257,54.57,0,1.11783,41299,0.52754,0.59661,1.45818,0.57156,0.0
2013-11-07,53.73766,53.7,0,1.19181,41157,1.62207,0.83394,1.41538,0.59337,0.0
2013-11-08,54.81594,54.72,0,1.64656,26301,1.30746,1.30452,1.18201,0.73504,0.0
2013-11-11,55.73713,55.92,0,1.71674,25899,0.31548,0.6283,0.7839,0.39423,0.0
2013-11-12,55.51907,55.51,0,2.28788,25476,0.53686,0.76318,1.31439,0.72779,0.0
2013-11-13,56.4106,56.34,0,1.11821,15574,1.19865,0.66631,1.02341,0.56175,0.0
2013-11-14,57.60472,57.58,0,1.96249,40999,0.63162,0.59696,1.84189,0.67599,0.0
2013-11-15,57.04537,57.07,1,1.40179,18260,0.42043,1.36281,0.90659,0.40174,0.0
2013-11-18,56.98397,56.8,0,0.79049,31670,0.79987,0.49971,1.15139,0.77604,0.0
2013-11-19,56.62576,56.66,0,1.58842,14243,0.60351,0.87634,1.14532,0.509,0.0
2013-11-20,57.18466,57.118,0,1.6107,10355,1.03853,0.51769,1.36264,0.41331,0.0
2013-11-21,58.76882,58.64,0,1.94389,79014,0.75953,0.79049,1.77599,1.10633,0.0
2013-11-22,58.59444,58.72,0,1.00477,18197,0.56185,0.69706,1.31604,0.60253,0.0
2013-11-25,57.77927,57.87,0,0.81217,24818,0.4172,0.77688,1.3681,0.82813,0.0
2013-11-26,57.97045,58.14,0,0.4128,10252,0.42435,0.66606,1.25242,0.72195,0.0
2013-11-27,58.23083,58.57,0,1.31467,44034,0.30433,0.87089,0.74257,0.64911,0.0
2013-11-29,57.53898,58.1,0,0.70551,8690,0.52996,0.85502,0.99838,0.87668,0.0
2013-12-02,57.87373,57.88,0,1.69316,10126,0.63413,1.59229,1.57918,0.71353,-5.2631770404200795
2013-12-03,58.85173,58.97,0,1.03425,9537,0.68239,0.87027,1.55086,0.7584,0.0
2013-12-04,58.75309,58.59,0,1.28008,5255,1.15517,1.15441,0.88233,0.93882,0.0
2013-12-05,58.61122,58.6,0,0.96928,3329,0.52884,0.8924,1.76786,0.73627,0.0
2013-12-06,58.91685,58.98,0,0.62241,3255,0.97945,0.58584,0.96556,0.69069,0.0
2013-12-09,57.78858,57.67,0,2.04612,16927,0.29363,0.72917,0.63831,0.65881,0.0
2013-12-10,57.96019,58.06,0,1.10317,15714,0.37556,1.08614,1.07934,0.79353,0.0
2013-12-11,57.48756,57.48,0,0.66806,30508,1.28379,0.50505,1.40785,0.6674,0.0
2013-12-12,56.91765,56.93,0,1.10662,9799,0.60321,1.45388,1.55416,1.04885,0.0
2013-12-13,56.79742,56.72,0,0.70522,7591,0.4771,0.61171,0.82105,0.37427,0.0
2013-12-16,57.10478,57.02,0,1.02841,11367,0.82506,1.04051,1.12552,0.85327,0.0
2013-12-17,57.17912,57.15,1,0.38495,2832,0.54576,0.82079,0.93968,0.60298,0.0
2013-12-18,58.22953,58.06,0,0.96452,6139,2.37981,1.01644,0.70984,0.46656,0.0
2013-12-19,59.07045,59.04,0,1.7107,14396,0.52664,0.74794,2.52873,0.84825,0.0
2013-12-20,59.88341,59.9601,0,0.74883,35717,0.74244,1.1422,1.05848,0.81985,0.0
2013-12-23,59.79117,59.7201,0,0.56916,13576,0.37363,0.63087,0.87398,0.51517,0.0
2013-12-24,60.49239,60.43,0,0.34751,5794,0.28909,0.45282,0.77969,0.36789,0.0
2013-12-26,60.52183,60.54,0,2.82441,20759,0.42779,0.98162,0.9216,0.40476,0.0
2013-12-27,60.4044,60.394,0,1.05971,11696,0.27588,0.62468,0.91818,0.49682,0.0
2013-12-30,59.91463,59.92,0,0.46729,16678,0.20097,0.86113,0.91338,0.59857,0.0
2013-12-31,59.89176,59.93,0,0.50042,11619,0.38034,0.84653,2.2339,1.17056,0.0
2014-01-02,57.93588,58.04,0,2.102,31139,0.98909,1.28357,1.33785,0.87399,0.0
2014-01-03,56.94187,57.13,0,1.62787,26291,0.49744,0.60214,1.51943,0.66049,0.0
2014-01-06,56.87775,57.1,0,0.5289,14645,0.73518,0.72216,1.52752,0.36064,0.0
2014-01-07,57.57689,57.6,0,0.78142,11362,0.61974,0.80679,1.26548,0.62225,0.0
2014-01-08,57.09641,57.2296,0,0.78631,14446,0.46912,1.34571,2.11521,1.22654,0.0
2014-01-09,56.80073,56.9099,0,1.42313,21000,0.69908,1.05915,2.41789,1.27445,0.0
2014-01-10,57.3688,57.52,0,1.47775,18827,0.58186,1.40274,1.25964,1.23347,0.0
2014-01-13,56.61216,56.34,0,1.70394,30271,1.53529,0.0,0.0,0.0,0.0
2014-01-14,56.35946,56.2299,0,0.90397,13846,0.97342,1.01012,0.97378,0.54407,0.0
2014-01-15,56.4441,56.32,0,0.85227,12979,0.55833,0.72909,1.61449,0.70212,0.0
2014-01-16,55.77027,55.71,0,1.12475,35885,0.4166,0.89901,1.08775,0.64086,0.0
2014-01-17,56.31258,56.3,1,0.6778,23208,0.58792,0.93839,0.69956,0.42105,0.0
2014-01-21,56.35741,56.47,0,1.65663,44055,0.91821,1.07055,1.86118,0.43377,0.0
2014-01-22,57.52628,57.48,0,1.40901,32589,0.32469,0.86084,2.60438,0.7275,0.0
2014-01-23,57.12991,57.14,0,0.56003,5697,1.21578,1.23368,1.54417,1.03593,0.0
2014-01-24,57.1478,57.21,0,0.78658,12372,2.04827,1.03617,3.09934,0.94723,0.0
2014-01-27,56.33879,56.54,0,1.41493,14228,1.29662,1.07971,4.43764,1.86194,0.0
2014-01-28,56.43784,56.5,0,0.67345,9536,0.80223,0.48694,2.62171,0.73981,0.0
2014-01-29,57.0985,57.0109,0,1.05243,10216,1.11036,1.04164,4.19149,1.16702,0.0
2014-01-30,57.21889,57.278,0,0.78931,15619,1.20389,1.3007,2.65769,1.00688,0.0
2014-01-31,56.29887,56.34,0,1.86013,15298,1.21284,1.28735,2.06118,0.56295,-5.555358200118413
2014-02-03,55.77014,55.88,0,1.46743,19582,2.59316,1.60239,1.32584,0.73733,0.0
2014-02-04,55.68744,55.78,0,0.38293,3356,0.84948,1.86619,2.83737,1.54278,0.0
2014-02-05,56.50438,56.48,0,1.20042,6417,1.02019,1.1881,5.02445,1.54443,0.0
2014-02-06,57.39628,57.38,0,0.48797,12164,1.18809,1.29294,3.3902,1.3226,0.0
2014-02-07,58.80652,58.74,0,1.50153,22738,1.22536,1.05237,2.08261,0.93011,0.0
2014-02-10,58.2862,58.276,0,1.06184,16909,0.4506,1.02573,1.69359,0.68643,0.0
2014-02-11,58.88031,58.85,0,0.46049,18238,1.27105,0.81304,1.74073,0.79784,0.0
2014-02-12,59.10385,58.972,0,1.39049,27513,0.58156,1.1697,1.19708,0.82193,0.0
2014-02-13,59.4045,59.26,0,1.50523,12418,1.14929,0.95135,1.1336,0.811,0.0
2014-02-14,60.00502,59.82,1,1.7887,24177,0.87348,0.5841,0.73223,0.61765,0.0
2014-02-18,60.57077,60.6,0,0.58416,27704,0.427,2.41186,1.8983,1.672,0.0
2014-02-19,60.49074,60.42,0,0.7481,20318,1.12153,1.71587,1.14899,0.8137,0.0
2014-02-20,60.9772,61.16,0,1.87034,49169,0.98979,1.26521,0.77328,0.77013,0.0
2014-02-21,60.61291,60.57,0,1.12267,17994,0.57345,0.72863,1.22334,0.56325,0.0
2014-02-24,60.68932,60.61,0,0.67448,15920,1.18694,1.41228,2.16919,0.7394,0.0
2014-02-25,59.97425,59.94,0,0.96763,14919,0.68939,0.766,1.23806,0.72855,0.0
2014-02-26,60.25711,60.26,0,1.00896,8305,0.64981,0.86937,0.90296,0.47497,0.0
2014-02-27,59.74768,59.68,0,0.40047,11609,0.72265,1.88778,0.74576,0.74926,0.0
2014-02-28,60.087,60.02,0,1.08297,9386,1.08903,1.55929,1.53182,0.91955,0.0
2014-03-03,60.94768,60.87,0,1.06949,33732,1.25912,2.17842,2.35003,1.36244,0.0
2014-03-04,60.24067,60.18,0,0.46527,13534,1.44084,1.66227,1.33391,1.07003,0.0
2014-03-05,59.33207,59.25,0,1.28945,10917,0.28925,1.96614,2.06884,0.53151,0.0
2014-03-06,59.43552,59.42,0,0.5722,8926,0.41342,1.23891,1.34982,1.01634,0.0
