Date,NAV,Price,Roll,Volatility,Volume,SP500_Vol,BCOMAG_Vol,BCOMEN_Vol,BCOM_Vol,per_flow
2013-03-07,24.49888,24.49,0,0.57207,5585,0.27975,0.98171,1.74729,0.85104,0.0
2013-03-08,24.37769,24.3908,0,1.69244,6129,0.61502,1.12305,1.38307,0.64479,0.0
2013-03-11,24.47045,24.448,0,0.32723,1089,0.57254,0.87288,0.91824,0.60838,0.0
2013-03-12,24.35676,24.4101,0,0.40967,1300,0.54944,0.63052,1.24117,0.59594,0.0
2013-03-13,24.07766,24.06,0,0.38653,6461,0.52363,1.17834,1.17918,0.79174,0.0
2013-03-14,23.94448,24.12,1,2.28027,10334,0.56294,0.67974,1.7556,0.92235,0.0
2013-03-15,23.9132,23.5,0,1.78723,17298,0.5049,0.70782,0.73019,0.64034,0.0
2013-03-18,23.78974,23.7,0,0.29114,4590,1.00316,0.78741,0.9812,0.47338,0.0
2013-03-19,23.7067,23.6692,0,0.50699,5454,1.20645,0.73738,0.86547,0.57069,0.0
2013-03-20,23.85207,23.9,0,1.00418,3956,0.84814,0.74174,1.18934,0.70075,0.0
2013-03-21,24.1872,24.0401,0,4.61729,5325,0.98072,0.74135,1.69138,0.63766,0.0
2013-03-22,23.99931,23.97,0,0.8761,9245,0.76049,0.90565,1.14841,0.58546,0.0
2013-03-25,24.02399,24.0284,0,4.66115,8611,1.20449,0.72111,1.79402,0.54067,0.0
2013-03-26,24.17553,24.167,0,1.66756,950,0.784,0.54761,1.4814,0.54438,0.0
2013-03-27,24.19029,24.16,0,0.53808,10755,0.77871,0.96342,1.08512,0.86556,0.0
2013-03-28,23.64786,24.23,0,2.97152,20847,0.58629,3.92014,1.14747,1.64829,0.0
2013-04-01,23.56904,23.11,0,2.46646,22341,0.77456,2.15532,1.39042,0.7847,0.0
2013-04-02,23.5553,23.62,0,2.32854,19259,0.73173,1.29555,1.31161,1.02346,0.0
2013-04-03,23.31086,23.2,0,2.5431,9962,1.39474,1.31355,2.46106,1.47168,0.0
2013-04-04,23.27636,23.15,0,4.53564,21830,0.64616,1.05827,1.60323,0.69065,0.0
2013-04-05,23.1996,23.1,0,0.21645,2400,1.3185,0.5726,1.81413,0.79427,0.0
2013-04-08,23.3179,22.85,0,1.83807,9871,0.92382,0.51582,1.60307,0.71973,0.0
2013-04-09,23.45635,23.35,0,4.0257,4253,0.82685,0.75193,1.08267,0.69698,0.0
2013-04-10,23.41194,23.2858,0,0.0,100,1.28863,1.89748,1.17422,0.69617,0.0
2013-04-11,23.31249,23.19,0,2.93187,3728,0.70166,0.7462,1.22403,0.50881,0.0
2013-04-12,23.43803,23.44,0,1.79181,6534,0.83897,0.49991,1.07172,0.95925,0.0
2013-04-15,23.00999,23.07,0,6.28522,1640,2.35512,1.06042,2.01239,1.29447,0.0
2013-04-16,23.27113,23.27,0,4.06833,2547,1.46008,1.15255,1.5306,0.88554,0.0
2013-04-17,23.28709,23.25,0,1.3329,7950,1.98968,1.09143,1.45486,0.47959,0.0
2013-04-18,23.41714,23.38,0,0.81266,5800,1.19031,1.03574,3.23483,1.16636,0.0
2013-04-19,23.235,23.13,0,0.51881,500,1.06028,0.78355,0.73682,0.51327,0.0
2013-04-22,23.01091,22.98,0,2.21932,2585,1.11104,0.79145,1.48122,0.94227,0.0
2013-04-23,22.89979,22.92,0,3.37571,2679,1.08185,0.92401,1.08075,0.55039,0.0
2013-04-24,22.78135,22.6,0,1.06195,7180,0.45605,0.92049,0.86288,0.43029,0.0
2013-04-25,23.09154,23.09,0,2.51191,7725,0.8649,1.03062,1.76916,1.14992,0.0
2013-04-26,23.17105,23.2,0,4.18103,15600,0.51952,0.79998,1.62911,0.76411,0.0
2013-04-29,23.56628,23.57,0,2.96988,15192,0.89796,2.2437,1.69098,1.30149,0.0
2013-04-30,23.41255,23.51,0,4.67886,14055,0.69293,0.83904,1.21248,0.57172,0.0
2013-05-01,23.10305,23.09,0,4.02772,12759,1.02799,0.6936,1.41155,0.90613,-9.972471822573105
2013-05-02,23.03676,23.0112,0,0.34809,1509,0.99087,0.955,2.86112,1.18847,0.0
2013-05-03,23.32473,23.47,0,1.03792,2881,1.2921,1.09007,1.16333,0.73694,0.0
2013-05-06,23.04515,23.03,0,0.98089,10853,0.34374,0.96478,1.34604,0.38885,0.0
2013-05-07,23.18251,23.182,0,1.57234,10215,0.5775,0.94772,1.10436,0.61351,0.0
2013-05-08,23.21887,23.212,0,1.29243,2925,0.61739,1.03836,0.94784,0.68904,0.0
2013-05-09,23.35418,23.4199,0,3.31342,12475,0.73279,1.74462,1.33505,0.82844,0.0
2013-05-10,23.16836,23.12,0,2.29239,7484,0.6115,1.73853,1.20341,0.87386,0.0
2013-05-13,23.33197,23.3204,0,1.75812,4871,0.56679,1.61272,0.82561,0.7519,0.0
2013-05-14,23.35863,23.32,1,0.68611,400,1.0513,0.88828,0.73004,0.40631,0.0
2013-05-15,23.26539,23.2,0,1.85345,2647,0.89282,1.29662,1.65639,0.70221,0.0
2013-05-16,23.40125,23.51,0,1.40791,18653,0.72161,0.78386,1.34384,0.51641,0.0
2013-05-17,23.57502,23.58,0,1.4419,8979,0.90077,1.15092,1.65276,0.67274,0.0
2013-05-20,23.52918,23.58,0,1.39949,20358,0.55933,0.96534,0.9331,0.797,0.0
2013-05-21,23.42143,23.3342,0,1.01053,9782,0.7345,0.7907,0.78342,0.62619,0.0
2013-05-22,23.75408,23.84,0,2.51678,8155,2.31492,0.98705,1.05772,0.83513,0.0
2013-05-23,23.83263,23.83,0,2.64373,11655,1.20993,2.12654,1.95155,1.14512,0.0
2013-05-24,23.90731,23.94,0,0.25063,3340,0.78201,1.01444,0.79586,0.44781,0.0
2013-05-28,24.5401,24.55,0,2.03666,20385,1.29995,1.28028,0.83532,0.51803,0.0
2013-05-29,24.58768,24.6755,0,1.62104,21588,1.00221,1.06692,1.57995,0.74481,0.0
2013-05-30,24.61015,24.6401,0,1.82629,8275,0.80391,0.79109,1.17267,0.55593,0.0
2013-05-31,24.84193,24.77,0,1.17077,19260,1.73234,0.77337,1.54661,0.51826,0.0
2013-06-03,25.17915,25.39,0,1.18157,17017,1.07899,1.49552,1.18301,0.5887,0.0
2013-06-04,25.05176,25.128,0,1.90624,12621,1.40433,0.87228,1.2996,0.78633,0.0
2013-06-05,24.72348,24.72,0,1.61812,23274,1.38107,0.95289,0.69202,0.63854,0.0
2013-06-06,24.81361,24.75,0,1.00525,12158,1.49948,0.39866,1.22974,0.36812,0.0
2013-06-07,25.18068,25.23,0,1.38724,16846,1.16406,0.70221,1.68368,0.97869,0.0
2013-06-10,25.02254,25.12,0,1.47293,10010,0.57402,0.90641,0.87833,0.29788,0.0
2013-06-11,25.15386,25.2264,0,0.89747,11258,1.05834,1.1108,0.76271,0.52406,0.0
2013-06-12,24.93302,24.9301,0,2.6474,19302,1.66137,1.49327,0.95716,0.39274,0.0
2013-06-13,24.7365,24.84,0,1.48953,10188,1.90545,0.94976,2.0141,0.55888,0.0
2013-06-14,24.65762,24.69,0,1.05306,2301,1.03521,0.84041,0.90051,0.5024,9.090238758866818
2013-06-17,24.46797,24.49,0,2.65823,21666,0.98594,1.19345,1.35336,0.66762,0.0
2013-06-18,24.53194,24.5299,0,0.6115,6359,0.87298,0.60119,0.73909,0.34302,0.0
2013-06-19,24.84063,24.72,0,2.02225,8371,1.44512,2.24594,0.68115,0.8782,0.0
2013-06-20,24.35833,24.31,0,0.61744,2800,2.53748,1.0663,1.93449,1.22051,0.0
2013-06-21,24.13026,24.02,0,0.99917,1400,1.34951,0.66339,2.40264,0.88391,0.0
2013-06-24,24.13369,23.6,0,6.5678,12204,1.80791,0.50321,1.05939,0.55767,0.0
2013-06-25,24.19922,24.23,0,3.26042,12320,1.05162,0.966,1.44782,0.89156,0.0
2013-06-26,24.12352,24.1199,0,1.32629,800,0.90815,0.83854,1.48269,0.53762,0.0
2013-06-27,24.11263,24.0,0,1.70792,1807,0.8449,0.76542,1.29609,0.86333,0.0
2013-06-28,23.71863,23.551,0,2.25044,9657,0.92636,2.44898,1.01985,0.87574,0.0
2013-07-01,23.6093,23.65,0,1.22915,1350,1.04213,1.06868,1.01947,0.42506,0.0
2013-07-02,23.59689,23.57,0,2.20619,5437,1.08359,0.68236,1.24085,0.46041,0.0
2013-07-03,23.73775,23.65,0,2.57928,513,0.89141,0.79418,1.20383,0.42507,0.0
2013-07-05,23.30409,23.482,0,0.1499,300,1.0638,1.378,1.13631,0.8364,0.0
2013-07-08,23.71234,23.6601,0,0.0672,200,0.63885,0.9625,1.27513,0.73193,0.0
2013-07-09,24.09841,24.13,0,0.99461,6285,0.68328,1.21157,0.71266,0.56885,0.0
2013-07-10,24.2093,24.21,0,3.09789,1800,0.62083,1.09799,0.8893,0.40919,0.0
2013-07-11,24.26069,24.25,0,2.5567,12664,1.14745,1.10418,1.55884,0.87086,0.0
2013-07-12,23.6799,23.6484,0,0.68334,2112,0.4678,1.76502,0.90306,0.50137,0.0
2013-07-15,23.83807,23.75,0,0.54737,1135,0.39346,0.88233,1.36504,0.65591,0.0
2013-07-16,24.16928,24.19,0,0.63497,1125,0.70932,1.29782,0.85522,0.45638,0.0
2013-07-17,24.10908,23.94,0,0.835,1500,0.40692,0.68598,0.68632,0.62219,0.0
2013-07-18,23.84739,23.848,0,0.57028,3031,0.71447,0.99937,2.50787,1.00936,0.0
2013-07-19,23.96199,23.83,0,0.0,104,0.47338,0.79906,1.18674,0.34937,0.0
2013-07-22,24.14188,24.11,0,0.78805,1600,0.40931,0.71628,1.32419,0.45355,0.0
2013-07-23,23.68445,23.7601,0,1.29503,3060,0.45202,1.55161,1.57819,0.46884,0.0
2013-07-24,23.65267,23.48,0,4.68484,2663,0.93776,1.39967,1.57849,1.18059,0.0
2013-07-25,23.06309,23.04,0,1.25868,5770,0.6431,1.07119,1.32712,0.7317,0.0
2013-07-26,23.14693,23.01,0,1.36984,8150,0.93518,0.7968,0.79833,0.6342,0.0
2013-07-29,23.03157,23.0,0,0.04348,600,0.53758,0.86829,1.32883,0.54451,0.0
2013-07-30,22.68904,22.64,0,1.59452,8324,0.63881,0.81681,1.18058,0.80388,0.0
2013-07-31,22.74597,22.714,0,0.21,1600,0.80025,0.68964,1.53626,0.88144,0.0
2013-08-01,22.52576,22.49,0,0.97821,10627,1.07975,1.48033,0.8015,0.79596,0.0
2013-08-02,22.29973,22.252,0,2.17464,7276,0.52583,1.46026,1.10037,0.76143,0.0
2013-08-05,22.36496,22.2799,0,0.0,250,0.33331,0.91715,0.77876,0.34635,0.0
2013-08-06,22.06604,21.93,0,1.2508,4829,0.73643,0.68777,1.6088,0.8457,0.0
2013-08-07,22.01468,21.9424,0,2.03989,6902,0.61446,0.90119,1.28193,0.40571,0.0
2013-08-08,22.29576,22.276,0,4.03977,9260,0.69515,0.7687,2.19396,0.90543,0.0
2013-08-09,22.24106,22.199,0,0.8604,1622,0.79223,1.0125,1.34723,0.51444,0.0
2013-08-12,22.9714,22.984,0,2.39297,7588,0.48181,2.26974,1.49309,1.41548,0.0
2013-08-13,22.94995,23.03,0,1.65002,28930,0.83758,1.60667,0.88448,0.8996,0.0
2013-08-14,23.0945,23.134,0,1.16279,6836,0.63427,1.23733,1.22063,0.95392,0.0
2013-08-15,23.4091,23.42,0,1.06746,12804,1.26526,1.64314,1.30752,1.39193,0.0
2013-08-16,23.22141,23.25,0,0.8172,2200,0.66372,0.90338,0.86886,0.51309,0.0
2013-08-19,23.83904,23.87,0,7.91789,10995,0.81042,1.41967,1.32745,0.71581,0.0
2013-08-20,23.59203,23.62,0,0.76207,8617,0.77708,1.61434,1.16672,0.82247,0.0
2013-08-21,23.79071,23.7755,0,1.17768,5470,1.06891,1.51586,0.88794,0.62447,0.0
2013-08-22,23.58161,23.8348,0,0.43969,4600,0.8763,1.46123,1.16767,0.44031,0.0
2013-08-23,24.19318,24.1,0,0.87137,22670,0.60355,1.79819,1.13997,1.02703,0.0
2013-08-26,25.0016,25.03,0,2.47703,17593,0.81423,3.28864,0.90445,1.22559,0.0
2013-08-27,24.71601,24.775,0,2.86579,18188,1.44068,1.85131,2.21434,0.9564,0.0
2013-08-28,24.81452,24.89,0,4.26075,10757,0.83855,1.10709,2.18085,1.23669,0.0
2013-08-29,24.69303,24.65,0,0.93306,4969,0.94801,0.82165,1.3683,0.87445,0.0
2013-08-30,24.5473,24.55,0,0.76703,3769,0.73669,0.7074,1.50406,1.03032,0.0
2013-09-03,24.89004,24.97,0,1.68749,8291,1.09406,2.06022,1.53521,1.18873,0.0
2013-09-04,24.37365,24.37,0,1.9309,6136,1.10763,1.66012,0.95413,1.2779,0.0
2013-09-05,24.51453,24.41,0,2.03749,11181,0.36856,1.08409,1.28791,0.89926,0.0
2013-09-06,24.44322,24.25,0,3.9608,11135,1.46269,1.10071,0.84603,0.81211,0.0
2013-09-09,24.29547,23.8,0,1.27625,19312,0.93019,1.09232,0.78166,0.59076,0.0
2013-09-10,24.37054,24.38,0,1.27153,1713,0.58017,1.09749,2.07229,1.11141,0.0
2013-09-11,24.43328,24.3801,0,0.36915,2000,0.61748,0.84764,1.2419,0.5393,0.0
2013-09-12,24.83748,24.9105,0,3.01078,11656,0.47582,2.24023,1.96657,0.99149,0.0
2013-09-13,24.47095,24.49,1,2.14957,16968,0.38567,1.08886,1.11031,0.68822,0.0
2013-09-16,24.17084,24.11,0,1.45334,11222,0.78051,1.31676,1.60988,0.85418,0.0
2013-09-17,24.19173,24.33,0,1.23936,2868,0.45696,1.91892,1.45488,1.15605,0.0
2013-09-18,24.32716,24.28,0,1.15084,3147,1.68587,0.57038,1.91395,1.31006,0.0
2013-09-19,24.20141,24.11,0,2.11794,8910,0.56086,1.20869,1.85265,1.58998,0.0
2013-09-20,23.80189,23.81,0,0.67394,5096,0.95561,1.5099,0.99328,1.44122,0.0
2013-09-23,23.75616,23.81,0,0.33293,1500,0.84262,0.87838,1.68489,0.63251,0.0
2013-09-24,23.82937,23.75,0,0.54783,14100,0.74996,0.65572,1.33305,0.82221,0.0
2013-09-25,23.9074,23.75,0,0.71237,2683,0.5807,1.32462,1.25823,0.78622,0.0
2013-09-26,23.82471,23.79,0,3.19506,9815,0.63226,0.6176,1.33326,0.56803,0.0
2013-09-27,23.80031,23.83,0,0.1389,500,0.49712,0.64517,0.99691,0.56402,0.0
2013-09-30,23.2549,23.57,0,4.32339,17215,0.72968,1.80147,1.32386,0.87011,0.0
2013-10-01,23.03927,23.05,0,0.56406,7250,0.85428,0.83149,0.98098,1.08092,-22.222650899901616
2013-10-02,23.162,23.12,0,0.47578,4265,0.79876,0.94455,1.10535,1.25447,0.0
2013-10-03,23.39036,23.34,0,0.51305,6741,1.30997,0.94367,1.25841,0.52084,0.0
2013-10-04,23.48828,23.34,0,0.68191,2600,0.86424,0.65773,0.96733,0.52412,0.0
2013-10-07,23.54895,23.506,0,1.16438,5000,0.74279,0.4674,2.17533,1.09284,0.0
2013-10-08,23.43808,23.4899,0,0.93657,2794,1.31445,1.01094,1.42686,0.67462,0.0
2013-10-09,23.3586,23.29,0,0.54702,8250,0.96595,0.61872,1.64332,1.03843,0.0
2013-10-10,23.35267,23.36,0,0.40154,1500,1.87172,0.89344,2.08021,0.89177,0.0
2013-10-11,23.01041,22.95,0,1.22004,7688,0.876,0.52168,1.0129,0.72857,0.0
2013-10-14,23.11093,22.83,0,1.59396,2960,1.10517,0.68051,1.39352,0.50731,0.0
2013-10-15,23.05352,22.96,0,1.49758,22497,0.92105,0.77055,1.1071,0.69506,0.0
2013-10-16,23.17166,23.15,0,0.38877,1664,1.23552,0.55653,1.39262,0.79373,0.0
2013-10-17,23.36129,23.15,0,0.59412,2650,1.11531,0.60976,1.90411,0.67633,0.0
2013-10-18,23.31529,23.28,0,0.3866,3142,0.54858,1.43826,1.18074,0.63407,0.0
2013-10-21,23.47186,23.1,0,0.3157,1475,0.4081,0.85329,1.85467,0.82112,0.0
2013-10-22,23.40699,23.38,0,1.15589,13589,0.73233,0.47821,1.68703,0.70796,0.0
2013-10-23,23.4909,23.39,0,0.45164,2824,0.67397,0.80988,1.10525,0.85436,0.0
2013-10-24,23.45969,23.47,0,0.0,313,0.48172,1.01938,1.198,0.72803,0.0
2013-10-25,23.25364,22.5,0,1.2069,5650,0.4188,0.66126,1.24924,0.676,0.0
2013-10-28,22.91795,22.86,0,0.65617,8848,0.41541,1.49953,1.10383,0.57995,0.0
2013-10-29,22.99803,22.95,0,2.00348,3326,0.51694,0.69397,0.90162,0.54232,0.0
2013-10-30,23.09583,23.05,0,0.34722,3012,1.01967,0.6125,0.50138,0.50618,0.0
2013-10-31,22.89392,22.87,0,0.70053,1948,0.72927,1.41162,1.23335,1.1507,0.0
2013-11-01,22.62942,22.6,0,1.24336,9744,0.73625,0.80736,2.25878,1.3353,0.0
2013-11-04,22.70253,22.62,0,0.17613,200,0.40839,0.64187,1.36909,0.62501,0.0
2013-11-05,22.6046,22.61,0,0.35461,3077,0.63926,0.83584,0.64369,0.5204,0.0
2013-11-06,22.68788,22.65,0,0.30783,390,0.52754,0.59661,1.45818,0.57156,0.0
2013-11-07,22.77783,22.76,0,0.66254,2303,1.62207,0.83394,1.41538,0.59337,0.0
2013-11-08,23.2011,23.19,0,1.63645,2564,1.30746,1.30452,1.18201,0.73504,0.0
2013-11-11,23.29697,23.23,0,2.58287,3104,0.31548,0.6283,0.7839,0.39423,0.0
2013-11-12,23.52056,23.48,0,0.3832,1600,0.53686,0.76318,1.31439,0.72779,0.0
2013-11-13,23.53593,23.54,0,0.34085,2677,1.19865,0.66631,1.02341,0.56175,0.0
2013-11-14,23.51808,23.5,1,0.42606,5700,0.63162,0.59696,1.84189,0.67599,0.0
2013-11-15,22.9713082,22.89,0,2.00961,7960,0.42043,1.36281,0.90659,0.40174,0.0
2013-11-18,23.05119,22.99,0,0.30448,1276,0.79987,0.49971,1.15139,0.77604,0.0
2013-11-19,22.9393,22.9441,0,0.61018,3642,0.60351,0.87634,1.14532,0.509,0.0
2013-11-20,22.96774,22.9729,0,0.47883,12847,1.03853,0.51769,1.36264,0.41331,-28.571428571428577
2013-11-21,23.1703,23.1501,0,1.38272,3200,0.75953,0.79049,1.77599,1.10633,0.0
2013-11-22,23.5073,23.49,0,1.31971,8598,0.56185,0.69706,1.31604,0.60253,0.0
2013-11-25,23.54567,23.48,0,2.34242,6100,0.4172,0.77688,1.3681,0.82813,0.0
2013-11-26,23.47246,23.4504,0,0.21492,450,0.42435,0.66606,1.25242,0.72195,0.0
2013-11-27,23.33554,23.3,0,0.38627,1800,0.30433,0.87089,0.74257,0.64911,0.0
2013-11-29,23.43971,23.43,0,0.29834,1900,0.52996,0.85502,0.99838,0.87668,0.0
2013-12-02,23.32844,23.3048,0,1.22378,19774,0.63413,1.59229,1.57918,0.71353,0.0
2013-12-03,23.36871,23.3699,0,0.76594,9549,0.68239,0.87027,1.55086,0.7584,0.0
2013-12-04,23.49946,23.465,0,0.55402,900,1.15517,1.15441,0.88233,0.93882,0.0
2013-12-05,23.49658,23.39,0,0.47029,1900,0.52884,0.8924,1.76786,0.73627,0.0
2013-12-06,23.48067,23.3301,0,0.0853,1714,0.97945,0.58584,0.96556,0.69069,0.0
2013-12-09,23.71843,23.72,0,0.84317,3557,0.29363,0.72917,0.63831,0.65881,0.0
2013-12-10,23.60918,23.6,0,0.88983,8254,0.37556,1.08614,1.07934,0.79353,0.0
2013-12-11,23.67151,23.69,0,0.67539,1191,1.28379,0.50505,1.40785,0.6674,0.0
2013-12-12,23.4187,23.42,0,0.43553,10061,0.60321,1.45388,1.55416,1.04885,0.0
2013-12-13,23.4272,23.42,0,0.72588,1045,0.4771,0.61171,0.82105,0.37427,0.0
2013-12-16,23.58304,23.494,0,0.27241,4188,0.82506,1.04051,1.12552,0.85327,0.0
2013-12-17,23.71229,23.662,0,0.50714,5168,0.54576,0.82079,0.93968,0.60298,0.0
2013-12-18,23.44163,23.407,0,1.5081,1684,2.37981,1.01644,0.70984,0.46656,0.0
2013-12-19,23.53732,23.52,0,0.55272,4235,0.52664,0.74794,2.52873,0.84825,0.0
2013-12-20,23.69252,23.69,0,0.46771,11808,0.74244,1.1422,1.05848,0.81985,0.0
2013-12-23,23.53013,23.49,0,0.46828,4927,0.37363,0.63087,0.87398,0.51517,0.0
2013-12-24,23.53737,23.49,0,0.0,72,0.28909,0.45282,0.77969,0.36789,0.0
2013-12-26,23.24642,23.1901,0,0.90556,2035,0.42779,0.98162,0.9216,0.40476,0.0
2013-12-27,23.35315,23.27,0,0.30082,800,0.27588,0.62468,0.91818,0.49682,0.0
2013-12-30,23.22363,23.23,0,0.02583,300,0.20097,0.86113,0.91338,0.59857,0.0
2013-12-31,22.9536,22.81,0,1.27137,1800,0.38034,0.84653,2.2339,1.17056,0.0
2014-01-02,22.65352,22.65,0,1.36769,5699,0.98909,1.28357,1.33785,0.87399,0.0
2014-01-03,22.65929,22.68,0,0.70547,3082,0.49744,0.60214,1.51943,0.66049,0.0
2014-01-06,22.6797,22.71,0,0.22017,2056,0.73518,0.72216,1.52752,0.36064,0.0
2014-01-07,22.5897,22.52,0,0.71048,2658,0.61974,0.80679,1.26548,0.62225,0.0
2014-01-08,22.40717,22.43,0,0.33482,3675,0.46912,1.34571,2.11521,1.22654,0.0
2014-01-09,22.43418,22.45,0,0.71269,2091,0.69908,1.05915,2.41789,1.27445,0.0
2014-01-10,22.4694,22.41,0,0.84784,2513,0.58186,1.40274,1.25964,1.23347,0.0
2014-01-13,22.74325,22.74,0,2.06684,3300,1.53529,0.0,0.0,0.0,0.0
2014-01-14,22.93438,22.71,0,0.30823,820,0.97342,1.01012,0.97378,0.54407,0.0
2014-01-15,23.02366,22.96,0,1.26263,6230,0.55833,0.72909,1.61449,0.70212,0.0
2014-01-16,23.04186,23.0201,0,0.34752,3130,0.4166,0.89901,1.08775,0.64086,0.0
2014-01-17,23.05466,23.0406,0,0.61023,800,0.58792,0.93839,0.69956,0.42105,0.0
2014-01-21,22.55201,22.5299,0,1.06525,6137,0.91821,1.07055,1.86118,0.43377,0.0
2014-01-22,22.59616,22.5601,0,0.36569,1630,0.32469,0.86084,2.60438,0.7275,0.0
2014-01-23,22.53494,22.5601,0,0.0,71,1.21578,1.23368,1.54417,1.03593,0.0
2014-01-24,22.61351,22.5,0,0.4,3217,2.04827,1.03617,3.09934,0.94723,0.0
2014-01-27,22.55336,22.54,0,0.31056,800,1.29662,1.07971,4.43764,1.86194,-16.665188732227836
2014-01-28,22.57403,22.52,0,0.31083,2104,0.80223,0.48694,2.62171,0.73981,0.0
2014-01-29,22.3518,22.37,0,0.40188,2380,1.11036,1.04164,4.19149,1.16702,0.0
2014-01-30,22.38898,22.54,0,1.37533,7281,1.20389,1.3007,2.65769,1.00688,0.0
2014-01-31,22.50452,22.503,0,1.99929,533,1.21284,1.28735,2.06118,0.56295,0.0
2014-02-03,22.64403,22.68,0,2.40741,2801,2.59316,1.60239,1.32584,0.73733,0.0
2014-02-04,22.86703,22.88,0,0.9174,4704,0.84948,1.86619,2.83737,1.54278,0.0
2014-02-05,22.89463,22.8799,0,0.04414,1735,1.02019,1.1881,5.02445,1.54443,0.0
2014-02-06,23.07329,23.07,0,2.16732,10736,1.18809,1.29294,3.3902,1.3226,0.0
2014-02-07,23.14572,23.0601,0,0.21682,2968,1.22536,1.05237,2.08261,0.93011,0.0
2014-02-10,23.05572,23.09,0,1.47337,2613,0.4506,1.02573,1.69359,0.68643,0.0
2014-02-11,23.18713,23.17,0,3.10703,6890,1.27105,0.81304,1.74073,0.79784,0.0
2014-02-12,23.03022,23.07,0,1.53013,2290,0.58156,1.1697,1.19708,0.82193,0.0
2014-02-13,23.36704,23.2901,0,0.90167,4712,1.14929,0.95135,1.1336,0.811,0.0
2014-02-14,23.26575,23.27,0,8.55178,9081,0.87348,0.5841,0.73223,0.61765,14.284310836034974
2014-02-18,23.57945,23.61,0,6.13723,12071,0.427,2.41186,1.8983,1.672,0.0
2014-02-19,23.50228,23.5999,0,1.48306,5309,1.12153,1.71587,1.14899,0.8137,0.0
2014-02-20,23.6294,23.69,0,1.64626,5984,0.98979,1.26521,0.77328,0.77013,0.0
2014-02-21,23.82274,23.866,0,1.03076,1051,0.57345,0.72863,1.22334,0.56325,0.0
2014-02-24,24.02663,24.01,0,2.88213,27428,1.18694,1.41228,2.16919,0.7394,0.0
2014-02-25,24.21137,24.21,0,0.28955,1423,0.68939,0.766,1.23806,0.72855,0.0
2014-02-26,24.29569,24.29,0,0.37052,1860,0.64981,0.86937,0.90296,0.47497,0.0
2014-02-27,24.11586,24.06,0,7.14048,12934,0.72265,1.88778,0.74576,0.74926,0.0
2014-02-28,24.44552,24.59,0,3.41602,2554,1.08903,1.55929,1.53182,0.91955,0.0
2014-03-03,24.4084,24.49,0,6.21478,30538,1.25912,2.17842,2.35003,1.36244,0.0
2014-03-04,24.63763,24.68,0,9.68395,9047,1.44084,1.66227,1.33391,1.07003,0.0
2014-03-05,24.60021,24.6887,0,6.80473,8280,0.28925,1.96614,2.06884,0.53151,0.0
2014-03-06,24.82286,24.79,0,1.41186,4077,0.41342,1.23891,1.34982,1.01634,0.0
2014-03-07,25.02007,25.0504,0,1.07783,7297,0.69274,1.80541,0.93199,0.91742,0.0
2014-03-10,24.53938,24.5,0,3.2649,5050,0.57693,1.57006,1.22909,0.89825,0.0
